section_id;hierarchy5;hierarchy6;hierarchy7;hierarchy9;hierarchy8;hierarchy109;hierarchy54;dd200;dd199;dd197;dd201
145;"{""lg-eng"":[""Montenegro""],""lg-spa"":[""Montenegro""]}";"{""lg-nolan"":[""ME""]}";"{""lg-nolan"":[""MNE""]}";"[{""type"":""dd151"",""section_id"":""2"",""section_tipo"":""hierarchy13"",""from_component_tipo"":""hierarchy9""}]";"[{""type"":""dd151"",""section_id"":""5101"",""section_tipo"":""lg1"",""from_component_tipo"":""hierarchy8""}]";"{""lg-nolan"":[""hierarchy20""]}";"[{""type"":""dd675"",""section_id"":""1"",""section_tipo"":""dd153"",""from_component_tipo"":""hierarchy54""}]";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd200""}]";"{""lg-nolan"":[{""start"":{""day"":6,""hour"":9,""time"":64817747598,""year"":2016,""month"":9,""minute"":53,""second"":18}}]}";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd197""}]";"{""lg-nolan"":[{""start"":{""day"":8,""hour"":11,""time"":64983985658,""year"":2021,""month"":11,""minute"":7,""second"":38}}]}"
146;"{""lg-eng"":[""Montserrat""],""lg-spa"":[""Montserrat""]}";"{""lg-nolan"":[""MS""]}";"{""lg-nolan"":[""MSR""]}";"[{""type"":""dd151"",""section_id"":""2"",""section_tipo"":""hierarchy13"",""from_component_tipo"":""hierarchy9""}]";"[{""type"":""dd151"",""section_id"":""5101"",""section_tipo"":""lg1"",""from_component_tipo"":""hierarchy8""}]";"{""lg-nolan"":[""hierarchy20""]}";"[{""type"":""dd675"",""section_id"":""1"",""section_tipo"":""dd153"",""from_component_tipo"":""hierarchy54""}]";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd200""}]";"{""lg-nolan"":[{""start"":{""day"":6,""hour"":9,""time"":64817747599,""year"":2016,""month"":9,""minute"":53,""second"":19}}]}";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd197""}]";"{""lg-nolan"":[{""start"":{""day"":8,""hour"":11,""time"":64983985659,""year"":2021,""month"":11,""minute"":7,""second"":39}}]}"
147;"{""lg-eng"":[""Morocco""],""lg-spa"":[""Marruecos""],""lg-cat"":[""Marroc""]}";"{""lg-nolan"":[""MA""]}";"{""lg-nolan"":[""MAR""]}";"[{""type"":""dd151"",""section_id"":""2"",""section_tipo"":""hierarchy13"",""from_component_tipo"":""hierarchy9""}]";"[{""type"":""dd151"",""section_id"":""5450"",""section_tipo"":""lg1"",""from_component_tipo"":""hierarchy8""}]";"{""lg-nolan"":[""hierarchy20""]}";"[{""type"":""dd675"",""section_id"":""1"",""section_tipo"":""dd153"",""from_component_tipo"":""hierarchy54""}]";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd200""}]";"{""lg-nolan"":[{""start"":{""day"":6,""hour"":9,""time"":64817747598,""year"":2016,""month"":9,""minute"":53,""second"":18}}]}";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd197""}]";"{""lg-nolan"":[{""start"":{""day"":8,""hour"":11,""time"":64983985658,""year"":2021,""month"":11,""minute"":7,""second"":38}}]}"
148;"{""lg-eng"":[""Mozambique""],""lg-spa"":[""Mozambique""],""lg-cat"":[""Moçambic""]}";"{""lg-nolan"":[""MZ""]}";"{""lg-nolan"":[""MOZ""]}";"[{""type"":""dd151"",""section_id"":""2"",""section_tipo"":""hierarchy13"",""from_component_tipo"":""hierarchy9""}]";"[{""type"":""dd151"",""section_id"":""5101"",""section_tipo"":""lg1"",""from_component_tipo"":""hierarchy8""}]";"{""lg-nolan"":[""hierarchy20""]}";"[{""type"":""dd675"",""section_id"":""1"",""section_tipo"":""dd153"",""from_component_tipo"":""hierarchy54""}]";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd200""}]";"{""lg-nolan"":[{""start"":{""day"":6,""hour"":9,""time"":64817747599,""year"":2016,""month"":9,""minute"":53,""second"":19}}]}";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd197""}]";"{""lg-nolan"":[{""start"":{""day"":8,""hour"":11,""time"":64983985659,""year"":2021,""month"":11,""minute"":7,""second"":39}}]}"
149;"{""lg-eng"":[""Myanmar""],""lg-spa"":[""Myanmar""],""lg-cat"":[""Myanmar""]}";"{""lg-nolan"":[""MM""]}";"{""lg-nolan"":[""MMR""]}";"[{""type"":""dd151"",""section_id"":""2"",""section_tipo"":""hierarchy13"",""from_component_tipo"":""hierarchy9""}]";"[{""type"":""dd151"",""section_id"":""5101"",""section_tipo"":""lg1"",""from_component_tipo"":""hierarchy8""}]";"{""lg-nolan"":[""hierarchy20""]}";"[{""type"":""dd675"",""section_id"":""1"",""section_tipo"":""dd153"",""from_component_tipo"":""hierarchy54""}]";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd200""}]";"{""lg-nolan"":[{""start"":{""day"":6,""hour"":9,""time"":64817747598,""year"":2016,""month"":9,""minute"":53,""second"":18}}]}";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd197""}]";"{""lg-nolan"":[{""start"":{""day"":8,""hour"":11,""time"":64983985659,""year"":2021,""month"":11,""minute"":7,""second"":39}}]}"
150;"{""lg-eng"":[""Namibia""],""lg-spa"":[""Namibia""],""lg-cat"":[""Namíbia""]}";"{""lg-nolan"":[""NA""]}";"{""lg-nolan"":[""NAM""]}";"[{""type"":""dd151"",""section_id"":""2"",""section_tipo"":""hierarchy13"",""from_component_tipo"":""hierarchy9""}]";"[{""type"":""dd151"",""section_id"":""5101"",""section_tipo"":""lg1"",""from_component_tipo"":""hierarchy8""}]";"{""lg-nolan"":[""hierarchy20""]}";"[{""type"":""dd675"",""section_id"":""1"",""section_tipo"":""dd153"",""from_component_tipo"":""hierarchy54""}]";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd200""}]";"{""lg-nolan"":[{""start"":{""day"":6,""hour"":9,""time"":64817747599,""year"":2016,""month"":9,""minute"":53,""second"":19}}]}";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd197""}]";"{""lg-nolan"":[{""start"":{""day"":8,""hour"":11,""time"":64983985659,""year"":2021,""month"":11,""minute"":7,""second"":39}}]}"
151;"{""lg-eng"":[""Nauru""],""lg-spa"":[""Nauru""]}";"{""lg-nolan"":[""NR""]}";"{""lg-nolan"":[""NRU""]}";"[{""type"":""dd151"",""section_id"":""2"",""section_tipo"":""hierarchy13"",""from_component_tipo"":""hierarchy9""}]";"[{""type"":""dd151"",""section_id"":""5101"",""section_tipo"":""lg1"",""from_component_tipo"":""hierarchy8""}]";"{""lg-nolan"":[""hierarchy20""]}";"[{""type"":""dd675"",""section_id"":""1"",""section_tipo"":""dd153"",""from_component_tipo"":""hierarchy54""}]";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd200""}]";"{""lg-nolan"":[{""start"":{""day"":6,""hour"":9,""time"":64817747599,""year"":2016,""month"":9,""minute"":53,""second"":19}}]}";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd197""}]";"{""lg-nolan"":[{""start"":{""day"":8,""hour"":11,""time"":64983985659,""year"":2021,""month"":11,""minute"":7,""second"":39}}]}"
152;"{""lg-eng"":[""Nepal""],""lg-spa"":[""Nepal""],""lg-cat"":[""Nepal""]}";"{""lg-nolan"":[""NP""]}";"{""lg-nolan"":[""NPL""]}";"[{""type"":""dd151"",""section_id"":""2"",""section_tipo"":""hierarchy13"",""from_component_tipo"":""hierarchy9""}]";"[{""type"":""dd151"",""section_id"":""5101"",""section_tipo"":""lg1"",""from_component_tipo"":""hierarchy8""}]";"{""lg-nolan"":[""hierarchy20""]}";"[{""type"":""dd675"",""section_id"":""1"",""section_tipo"":""dd153"",""from_component_tipo"":""hierarchy54""}]";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd200""}]";"{""lg-nolan"":[{""start"":{""day"":6,""hour"":9,""time"":64817747599,""year"":2016,""month"":9,""minute"":53,""second"":19}}]}";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd197""}]";"{""lg-nolan"":[{""start"":{""day"":8,""hour"":11,""time"":64983985659,""year"":2021,""month"":11,""minute"":7,""second"":39}}]}"
153;"{""lg-eng"":[""Netherlands Antilles""],""lg-spa"":[""Antillas Neerlandesas""]}";"{""lg-nolan"":[""AN""]}";"{""lg-nolan"":[""ANT""]}";"[{""type"":""dd151"",""section_id"":""2"",""section_tipo"":""hierarchy13"",""from_component_tipo"":""hierarchy9""}]";"[{""type"":""dd151"",""section_id"":""5101"",""section_tipo"":""lg1"",""from_component_tipo"":""hierarchy8""}]";"{""lg-nolan"":[""hierarchy20""]}";"[{""type"":""dd675"",""section_id"":""1"",""section_tipo"":""dd153"",""from_component_tipo"":""hierarchy54""}]";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd200""}]";"{""lg-nolan"":[{""start"":{""day"":6,""hour"":9,""time"":64817747593,""year"":2016,""month"":9,""minute"":53,""second"":13}}]}";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd197""}]";"{""lg-nolan"":[{""start"":{""day"":8,""hour"":11,""time"":64983985606,""year"":2021,""month"":11,""minute"":6,""second"":46}}]}"
154;"{""lg-eng"":[""Netherlands""],""lg-spa"":[""Países Bajos""]}";"{""lg-nolan"":[""NL""]}";"{""lg-nolan"":[""NLD""]}";"[{""type"":""dd151"",""section_id"":""2"",""section_tipo"":""hierarchy13"",""from_component_tipo"":""hierarchy9""}]";"[{""type"":""dd151"",""section_id"":""5101"",""section_tipo"":""lg1"",""from_component_tipo"":""hierarchy8""}]";"{""lg-nolan"":[""hierarchy20""]}";"[{""type"":""dd675"",""section_id"":""1"",""section_tipo"":""dd153"",""from_component_tipo"":""hierarchy54""}]";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd200""}]";"{""lg-nolan"":[{""start"":{""day"":6,""hour"":9,""time"":64817747599,""year"":2016,""month"":9,""minute"":53,""second"":19}}]}";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd197""}]";"{""lg-nolan"":[{""start"":{""day"":8,""hour"":11,""time"":64983985659,""year"":2021,""month"":11,""minute"":7,""second"":39}}]}"
155;"{""lg-eng"":[""New Caledonia""],""lg-spa"":[""Nueva Caledonia""]}";"{""lg-nolan"":[""NC""]}";"{""lg-nolan"":[""NCL""]}";"[{""type"":""dd151"",""section_id"":""2"",""section_tipo"":""hierarchy13"",""from_component_tipo"":""hierarchy9""}]";"[{""type"":""dd151"",""section_id"":""5101"",""section_tipo"":""lg1"",""from_component_tipo"":""hierarchy8""}]";"{""lg-nolan"":[""hierarchy20""]}";"[{""type"":""dd675"",""section_id"":""1"",""section_tipo"":""dd153"",""from_component_tipo"":""hierarchy54""}]";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd200""}]";"{""lg-nolan"":[{""start"":{""day"":6,""hour"":9,""time"":64817747599,""year"":2016,""month"":9,""minute"":53,""second"":19}}]}";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd197""}]";"{""lg-nolan"":[{""start"":{""day"":8,""hour"":11,""time"":64983985659,""year"":2021,""month"":11,""minute"":7,""second"":39}}]}"
156;"{""lg-eng"":[""New Zealand""],""lg-spa"":[""Nueva Zelanda""]}";"{""lg-nolan"":[""NZ""]}";"{""lg-nolan"":[""NZL""]}";"[{""type"":""dd151"",""section_id"":""2"",""section_tipo"":""hierarchy13"",""from_component_tipo"":""hierarchy9""}]";"[{""type"":""dd151"",""section_id"":""5101"",""section_tipo"":""lg1"",""from_component_tipo"":""hierarchy8""}]";"{""lg-nolan"":[""hierarchy20""]}";"[{""type"":""dd675"",""section_id"":""1"",""section_tipo"":""dd153"",""from_component_tipo"":""hierarchy54""}]";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd200""}]";"{""lg-nolan"":[{""start"":{""day"":6,""hour"":9,""time"":64817747599,""year"":2016,""month"":9,""minute"":53,""second"":19}}]}";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd197""}]";"{""lg-nolan"":[{""start"":{""day"":8,""hour"":11,""time"":64983985659,""year"":2021,""month"":11,""minute"":7,""second"":39}}]}"
157;"{""lg-eng"":[""Nicaragua""],""lg-spa"":[""Nicaragua""],""lg-cat"":[""Nicaragua""]}";"{""lg-nolan"":[""NI""]}";"{""lg-nolan"":[""NIC""]}";"[{""type"":""dd151"",""section_id"":""2"",""section_tipo"":""hierarchy13"",""from_component_tipo"":""hierarchy9""}]";"[{""type"":""dd151"",""section_id"":""17344"",""section_tipo"":""lg1"",""from_component_tipo"":""hierarchy8""}]";"{""lg-nolan"":[""hierarchy20""]}";"[{""type"":""dd675"",""section_id"":""1"",""section_tipo"":""dd153"",""from_component_tipo"":""hierarchy54""}]";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd200""}]";"{""lg-nolan"":[{""start"":{""day"":6,""hour"":9,""time"":64817747599,""year"":2016,""month"":9,""minute"":53,""second"":19}}]}";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd197""}]";"{""lg-nolan"":[{""start"":{""day"":8,""hour"":11,""time"":64983985659,""year"":2021,""month"":11,""minute"":7,""second"":39}}]}"
158;"{""lg-eng"":[""Niger""],""lg-spa"":[""Níger""],""lg-cat"":[""Níger""]}";"{""lg-nolan"":[""NE""]}";"{""lg-nolan"":[""NER""]}";"[{""type"":""dd151"",""section_id"":""2"",""section_tipo"":""hierarchy13"",""from_component_tipo"":""hierarchy9""}]";"[{""type"":""dd151"",""section_id"":""5101"",""section_tipo"":""lg1"",""from_component_tipo"":""hierarchy8""}]";"{""lg-nolan"":[""hierarchy20""]}";"[{""type"":""dd675"",""section_id"":""1"",""section_tipo"":""dd153"",""from_component_tipo"":""hierarchy54""}]";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd200""}]";"{""lg-nolan"":[{""start"":{""day"":6,""hour"":9,""time"":64817747599,""year"":2016,""month"":9,""minute"":53,""second"":19}}]}";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd197""}]";"{""lg-nolan"":[{""start"":{""day"":8,""hour"":11,""time"":64983985659,""year"":2021,""month"":11,""minute"":7,""second"":39}}]}"
159;"{""lg-eng"":[""Nigeria""],""lg-spa"":[""Nigeria""],""lg-cat"":[""Nigeria""]}";"{""lg-nolan"":[""NG""]}";"{""lg-nolan"":[""NGA""]}";"[{""type"":""dd151"",""section_id"":""2"",""section_tipo"":""hierarchy13"",""from_component_tipo"":""hierarchy9""}]";"[{""type"":""dd151"",""section_id"":""5101"",""section_tipo"":""lg1"",""from_component_tipo"":""hierarchy8""}]";"{""lg-nolan"":[""hierarchy20""]}";"[{""type"":""dd675"",""section_id"":""1"",""section_tipo"":""dd153"",""from_component_tipo"":""hierarchy54""}]";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd200""}]";"{""lg-nolan"":[{""start"":{""day"":6,""hour"":9,""time"":64817747599,""year"":2016,""month"":9,""minute"":53,""second"":19}}]}";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd197""}]";"{""lg-nolan"":[{""start"":{""day"":8,""hour"":11,""time"":64983985659,""year"":2021,""month"":11,""minute"":7,""second"":39}}]}"
160;"{""lg-eng"":[""Niue""],""lg-spa"":[""Niue""]}";"{""lg-nolan"":[""NU""]}";"{""lg-nolan"":[""NIU""]}";"[{""type"":""dd151"",""section_id"":""2"",""section_tipo"":""hierarchy13"",""from_component_tipo"":""hierarchy9""}]";"[{""type"":""dd151"",""section_id"":""5101"",""section_tipo"":""lg1"",""from_component_tipo"":""hierarchy8""}]";"{""lg-nolan"":[""hierarchy20""]}";"[{""type"":""dd675"",""section_id"":""1"",""section_tipo"":""dd153"",""from_component_tipo"":""hierarchy54""}]";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd200""}]";"{""lg-nolan"":[{""start"":{""day"":6,""hour"":9,""time"":64817747599,""year"":2016,""month"":9,""minute"":53,""second"":19}}]}";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd197""}]";"{""lg-nolan"":[{""start"":{""day"":8,""hour"":11,""time"":64983985659,""year"":2021,""month"":11,""minute"":7,""second"":39}}]}"
161;"{""lg-eng"":[""Norfolk""],""lg-spa"":[""Norfolk""]}";"{""lg-nolan"":[""NF""]}";"{""lg-nolan"":[""NFK""]}";"[{""type"":""dd151"",""section_id"":""2"",""section_tipo"":""hierarchy13"",""from_component_tipo"":""hierarchy9""}]";"[{""type"":""dd151"",""section_id"":""5101"",""section_tipo"":""lg1"",""from_component_tipo"":""hierarchy8""}]";"{""lg-nolan"":[""hierarchy20""]}";"[{""type"":""dd675"",""section_id"":""1"",""section_tipo"":""dd153"",""from_component_tipo"":""hierarchy54""}]";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd200""}]";"{""lg-nolan"":[{""start"":{""day"":6,""hour"":9,""time"":64817747599,""year"":2016,""month"":9,""minute"":53,""second"":19}}]}";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd197""}]";"{""lg-nolan"":[{""start"":{""day"":8,""hour"":11,""time"":64983985659,""year"":2021,""month"":11,""minute"":7,""second"":39}}]}"
162;"{""lg-eng"":[""North Korea""],""lg-spa"":[""Corea del Norte""]}";"{""lg-nolan"":[""KP""]}";"{""lg-nolan"":[""PRK""]}";"[{""type"":""dd151"",""section_id"":""2"",""section_tipo"":""hierarchy13"",""from_component_tipo"":""hierarchy9""}]";"[{""type"":""dd151"",""section_id"":""5101"",""section_tipo"":""lg1"",""from_component_tipo"":""hierarchy8""}]";"{""lg-nolan"":[""hierarchy20""]}";"[{""type"":""dd675"",""section_id"":""1"",""section_tipo"":""dd153"",""from_component_tipo"":""hierarchy54""}]";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd200""}]";"{""lg-nolan"":[{""start"":{""day"":6,""hour"":9,""time"":64817747597,""year"":2016,""month"":9,""minute"":53,""second"":17}}]}";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd197""}]";"{""lg-nolan"":[{""start"":{""day"":8,""hour"":11,""time"":64983985658,""year"":2021,""month"":11,""minute"":7,""second"":38}}]}"
163;"{""lg-eng"":[""Northern Mariana Islands""],""lg-spa"":[""Islas Marianas del Norte""]}";"{""lg-nolan"":[""MP""]}";"{""lg-nolan"":[""MNP""]}";"[{""type"":""dd151"",""section_id"":""2"",""section_tipo"":""hierarchy13"",""from_component_tipo"":""hierarchy9""}]";"[{""type"":""dd151"",""section_id"":""5101"",""section_tipo"":""lg1"",""from_component_tipo"":""hierarchy8""}]";"{""lg-nolan"":[""hierarchy20""]}";"[{""type"":""dd675"",""section_id"":""1"",""section_tipo"":""dd153"",""from_component_tipo"":""hierarchy54""}]";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd200""}]";"{""lg-nolan"":[{""start"":{""day"":6,""hour"":9,""time"":64817747599,""year"":2016,""month"":9,""minute"":53,""second"":19}}]}";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd197""}]";"{""lg-nolan"":[{""start"":{""day"":8,""hour"":11,""time"":64983985659,""year"":2021,""month"":11,""minute"":7,""second"":39}}]}"
164;"{""lg-eng"":[""Norway""],""lg-spa"":[""Noruega""]}";"{""lg-nolan"":[""NO""]}";"{""lg-nolan"":[""NOR""]}";"[{""type"":""dd151"",""section_id"":""2"",""section_tipo"":""hierarchy13"",""from_component_tipo"":""hierarchy9""}]";"[{""type"":""dd151"",""section_id"":""5101"",""section_tipo"":""lg1"",""from_component_tipo"":""hierarchy8""}]";"{""lg-nolan"":[""hierarchy20""]}";"[{""type"":""dd675"",""section_id"":""1"",""section_tipo"":""dd153"",""from_component_tipo"":""hierarchy54""}]";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd200""}]";"{""lg-nolan"":[{""start"":{""day"":6,""hour"":9,""time"":64817747599,""year"":2016,""month"":9,""minute"":53,""second"":19}}]}";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd197""}]";"{""lg-nolan"":[{""start"":{""day"":8,""hour"":11,""time"":64983985659,""year"":2021,""month"":11,""minute"":7,""second"":39}}]}"
165;"{""lg-eng"":[""Oman""],""lg-spa"":[""Omán""],""lg-cat"":[""Oman""]}";"{""lg-nolan"":[""OM""]}";"{""lg-nolan"":[""OMN""]}";"[{""type"":""dd151"",""section_id"":""2"",""section_tipo"":""hierarchy13"",""from_component_tipo"":""hierarchy9""}]";"[{""type"":""dd151"",""section_id"":""5101"",""section_tipo"":""lg1"",""from_component_tipo"":""hierarchy8""}]";"{""lg-nolan"":[""hierarchy20""]}";"[{""type"":""dd675"",""section_id"":""1"",""section_tipo"":""dd153"",""from_component_tipo"":""hierarchy54""}]";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd200""}]";"{""lg-nolan"":[{""start"":{""day"":6,""hour"":9,""time"":64817747600,""year"":2016,""month"":9,""minute"":53,""second"":20}}]}";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd197""}]";"{""lg-nolan"":[{""start"":{""day"":8,""hour"":11,""time"":64983985659,""year"":2021,""month"":11,""minute"":7,""second"":39}}]}"
166;"{""lg-eng"":[""Pakistan""],""lg-spa"":[""Pakistán""],""lg-cat"":[""Pakistan""]}";"{""lg-nolan"":[""PK""]}";"{""lg-nolan"":[""PAK""]}";"[{""type"":""dd151"",""section_id"":""2"",""section_tipo"":""hierarchy13"",""from_component_tipo"":""hierarchy9""}]";"[{""type"":""dd151"",""section_id"":""5101"",""section_tipo"":""lg1"",""from_component_tipo"":""hierarchy8""}]";"{""lg-nolan"":[""hierarchy20""]}";"[{""type"":""dd675"",""section_id"":""1"",""section_tipo"":""dd153"",""from_component_tipo"":""hierarchy54""}]";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd200""}]";"{""lg-nolan"":[{""start"":{""day"":6,""hour"":9,""time"":64817747600,""year"":2016,""month"":9,""minute"":53,""second"":20}}]}";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd197""}]";"{""lg-nolan"":[{""start"":{""day"":8,""hour"":11,""time"":64983985659,""year"":2021,""month"":11,""minute"":7,""second"":39}}]}"
